season,match_id,home_team,away_team,current_innings,fullName,runs,ballsFaced,fours,sixes,strikeRate
2022,1304070,RR,GT,GT,Matthew Wade,12,6,3,0,200
2022,1304070,RR,GT,GT,Shubman Gill,13,14,2,0,92.85
2022,1304070,RR,GT,GT,Vijay Shankar,2,7,0,0,28.57
2022,1304070,RR,GT,GT,Hardik Pandya,87,52,8,4,167.3
2022,1304070,RR,GT,GT,Abhinav Manohar,43,28,4,2,153.57
2022,1304070,RR,GT,GT,David Miller,31,14,5,1,221.42
2022,1304070,RR,GT,RR,Jos Buttler,54,24,8,3,225
2022,1304070,RR,GT,RR,Devdutt Padikkal,0,1,0,0,0
2022,1304070,RR,GT,RR,Ravichandran Ashwin,8,8,0,1,100
2022,1304070,RR,GT,RR,Sanju Samson,11,11,0,1,100
2022,1304070,RR,GT,RR,Rassie van der Dussen,6,10,0,0,60
2022,1304070,RR,GT,RR,Shimron Hetmyer,29,17,2,1,170.58
2022,1304070,RR,GT,RR,Riyan Parag,18,16,1,1,112.5
2022,1304070,RR,GT,RR,James Neesham,17,15,1,0,113.33
2022,1304070,RR,GT,RR,Prasidh Krishna,4,7,0,0,57.14
2022,1304070,RR,GT,RR,Yuzvendra Chahal,5,8,0,0,62.5
2022,1304070,RR,GT,RR,Kuldeep Sen,0,3,0,0,0
2022,1304071,SRH,KKR,KKR,Venkatesh Iyer,6,13,1,0,46.15
2022,1304071,SRH,KKR,KKR,Aaron Finch,7,5,0,1,140
2022,1304071,SRH,KKR,KKR,Shreyas Iyer,28,25,3,0,112
2022,1304071,SRH,KKR,KKR,Sunil Narine,6,2,0,1,300
2022,1304071,SRH,KKR,KKR,Nitish Rana,54,36,6,2,150
2022,1304071,SRH,KKR,KKR,Sheldon Jackson,7,7,0,1,100
2022,1304071,SRH,KKR,KKR,Andre Russell,49,25,4,4,196
2022,1304071,SRH,KKR,KKR,Pat Cummins,3,3,0,0,100
2022,1304071,SRH,KKR,KKR,Aman Hakim Khan,5,3,1,0,166.66
2022,1304071,SRH,KKR,KKR,Umesh Yadav,1,1,0,0,100
2022,1304071,SRH,KKR,SRH,Abhishek Sharma,3,10,0,0,30
2022,1304071,SRH,KKR,SRH,Kane Williamson,17,16,3,0,106.25
2022,1304071,SRH,KKR,SRH,Rahul Tripathi,71,37,4,6,191.89
2022,1304071,SRH,KKR,SRH,Aiden Markram,68,36,6,4,188.88
2022,1304071,SRH,KKR,SRH,Nicholas Pooran,5,8,0,0,62.5
2022,1304072,MI,LSG,LSG,KL Rahul,103,60,9,5,171.66
2022,1304072,MI,LSG,LSG,Quinton de Kock,24,13,4,1,184.61
2022,1304072,MI,LSG,LSG,Manish Pandey,38,29,6,0,131.03
2022,1304072,MI,LSG,LSG,Marcus Stoinis,10,9,0,1,111.11
2022,1304072,MI,LSG,LSG,Deepak Hooda,15,8,1,1,187.5
2022,1304072,MI,LSG,LSG,Krunal Pandya,1,1,0,0,100
2022,1304072,MI,LSG,MI,Ishan Kishan,13,17,2,0,76.47
2022,1304072,MI,LSG,MI,Rohit Sharma,6,7,1,0,85.71
2022,1304072,MI,LSG,MI,Dewald Brevis,31,13,6,1,238.46
2022,1304072,MI,LSG,MI,Suryakumar Yadav,37,27,3,0,137.03
2022,1304072,MI,LSG,MI,Tilak Varma,26,26,2,0,100
2022,1304072,MI,LSG,MI,Kieron Pollard,25,14,1,2,178.57
2022,1304072,MI,LSG,MI,Fabian Allen,8,7,1,0,114.28
2022,1304072,MI,LSG,MI,Jaydev Unadkat,14,6,2,1,233.33
2022,1304072,MI,LSG,MI,Murugan Ashwin,6,2,0,1,300
2022,1304072,MI,LSG,MI,Jasprit Bumrah,0,0,0,0,0
2022,1304072,MI,LSG,MI,Tymal Mills,0,1,0,0,0
2022,1304073,DC,RCB,RCB,Faf du Plessis,8,11,2,0,72.72
2022,1304073,DC,RCB,RCB,Anuj Rawat,0,1,0,0,0
2022,1304073,DC,RCB,RCB,Virat Kohli,12,14,1,0,85.71
2022,1304073,DC,RCB,RCB,Glenn Maxwell,55,34,7,2,161.76
2022,1304073,DC,RCB,RCB,Suyash Prabhudessai,6,5,1,0,120
2022,1304073,DC,RCB,RCB,Shahbaz Ahmed,32,21,3,1,152.38
2022,1304073,DC,RCB,RCB,Dinesh Karthik,66,34,5,5,194.11
2022,1304073,DC,RCB,DC,Prithvi Shaw,16,13,1,1,123.07
2022,1304073,DC,RCB,DC,David Warner,66,38,4,5,173.68
2022,1304073,DC,RCB,DC,Mitchell Marsh,14,24,0,0,58.33
2022,1304073,DC,RCB,DC,Rishabh Pant,34,17,3,2,200
2022,1304073,DC,RCB,DC,Rovman Powell,0,1,0,0,0
2022,1304073,DC,RCB,DC,Lalit Yadav,1,4,0,0,25
2022,1304073,DC,RCB,DC,Shardul Thakur,17,9,0,2,188.88
2022,1304073,DC,RCB,DC,Axar Patel,10,7,1,0,142.85
2022,1304073,DC,RCB,DC,Kuldeep Yadav,10,7,2,0,142.85
2022,1304074,PBKS,SRH,PBKS,Shikhar Dhawan,8,11,1,0,72.72
2022,1304074,PBKS,SRH,PBKS,Prabhsimran Singh,14,11,2,0,127.27
2022,1304074,PBKS,SRH,PBKS,Jonny Bairstow,12,10,2,0,120
2022,1304074,PBKS,SRH,PBKS,Liam Livingstone,60,33,5,4,181.81
2022,1304074,PBKS,SRH,PBKS,Jitesh Sharma,11,8,2,0,137.5
2022,1304074,PBKS,SRH,PBKS,M Shahrukh Khan,26,28,1,2,92.85
2022,1304074,PBKS,SRH,PBKS,Odean Smith,13,15,0,1,86.66
2022,1304074,PBKS,SRH,PBKS,Kagiso Rabada,0,0,0,0,0
2022,1304074,PBKS,SRH,PBKS,Rahul Chahar,0,2,0,0,0
2022,1304074,PBKS,SRH,PBKS,Vaibhav Arora,0,1,0,0,0
2022,1304074,PBKS,SRH,PBKS,Arshdeep Singh,0,1,0,0,0
2022,1304074,PBKS,SRH,SRH,Abhishek Sharma,31,25,3,1,124
2022,1304074,PBKS,SRH,SRH,Kane Williamson,3,9,0,0,33.33
2022,1304074,PBKS,SRH,SRH,Rahul Tripathi,34,22,4,1,154.54
2022,1304074,PBKS,SRH,SRH,Aiden Markram,41,27,4,1,151.85
2022,1304074,PBKS,SRH,SRH,Nicholas Pooran,35,30,1,1,116.66
2022,1304075,GT,CSK,CSK,Ruturaj Gaikwad,73,48,5,5,152.08
2022,1304075,GT,CSK,CSK,Robin Uthappa,3,10,0,0,30
2022,1304075,GT,CSK,CSK,Moeen Ali,1,3,0,0,33.33
2022,1304075,GT,CSK,CSK,Ambati Rayudu,46,31,4,2,148.38
2022,1304075,GT,CSK,CSK,Shivam Dube,19,17,2,0,111.76
2022,1304075,GT,CSK,CSK,Ravindra Jadeja,22,12,0,2,183.33
2022,1304075,GT,CSK,GT,Wriddhiman Saha,11,18,0,0,61.11
2022,1304075,GT,CSK,GT,Shubman Gill,0,1,0,0,0
2022,1304075,GT,CSK,GT,Vijay Shankar,0,2,0,0,0
2022,1304075,GT,CSK,GT,Abhinav Manohar,12,12,2,0,100
2022,1304075,GT,CSK,GT,David Miller,94,51,8,6,184.31
2022,1304075,GT,CSK,GT,Rahul Tewatia,6,14,0,0,42.85
2022,1304075,GT,CSK,GT,Rashid Khan,40,21,2,3,190.47
2022,1304075,GT,CSK,GT,Alzarri Joseph,0,1,0,0,0
2022,1304075,GT,CSK,GT,Lockie Ferguson,0,0,0,0,0
2022,1304076,RR,KKR,RR,Jos Buttler,103,61,9,5,168.85
2022,1304076,RR,KKR,RR,Devdutt Padikkal,24,18,3,1,133.33
2022,1304076,RR,KKR,RR,Sanju Samson,38,19,3,2,200
2022,1304076,RR,KKR,RR,Shimron Hetmyer,26,13,2,2,200
2022,1304076,RR,KKR,RR,Riyan Parag,5,3,1,0,166.66
2022,1304076,RR,KKR,RR,Karun Nair,3,5,0,0,60
2022,1304076,RR,KKR,RR,Ravichandran Ashwin,2,2,0,0,100
2022,1304076,RR,KKR,KKR,Aaron Finch,58,28,9,2,207.14
2022,1304076,RR,KKR,KKR,Sunil Narine,0,0,0,0,0
2022,1304076,RR,KKR,KKR,Shreyas Iyer,85,51,7,4,166.66
2022,1304076,RR,KKR,KKR,Nitish Rana,18,11,1,1,163.63
2022,1304076,RR,KKR,KKR,Andre Russell,0,1,0,0,0
2022,1304076,RR,KKR,KKR,Venkatesh Iyer,6,7,0,0,85.71
2022,1304076,RR,KKR,KKR,Sheldon Jackson,8,8,0,0,100
2022,1304076,RR,KKR,KKR,Shivam Mavi,0,1,0,0,0
2022,1304076,RR,KKR,KKR,Pat Cummins,0,1,0,0,0
2022,1304076,RR,KKR,KKR,Umesh Yadav,21,9,1,2,233.33
2022,1304076,RR,KKR,KKR,Varun Chakravarthy,1,1,0,0,100
2022,1304077,LSG,RCB,RCB,Anuj Rawat,4,5,1,0,80
2022,1304077,LSG,RCB,RCB,Faf du Plessis,96,64,11,2,150
2022,1304077,LSG,RCB,RCB,Virat Kohli,0,1,0,0,0
2022,1304077,LSG,RCB,RCB,Glenn Maxwell,23,11,3,1,209.09
2022,1304077,LSG,RCB,RCB,Suyash Prabhudessai,10,9,0,1,111.11
2022,1304077,LSG,RCB,RCB,Shahbaz Ahmed,26,22,1,0,118.18
2022,1304077,LSG,RCB,RCB,Dinesh Karthik,13,8,0,1,162.5
2022,1304077,LSG,RCB,RCB,Harshal Patel,0,1,0,0,0
2022,1304077,LSG,RCB,LSG,Quinton de Kock,3,5,0,0,60
2022,1304077,LSG,RCB,LSG,KL Rahul,30,24,3,1,125
2022,1304077,LSG,RCB,LSG,Manish Pandey,6,8,1,0,75
2022,1304077,LSG,RCB,LSG,Krunal Pandya,42,28,5,2,150
2022,1304077,LSG,RCB,LSG,Deepak Hooda,13,14,1,0,92.85
2022,1304077,LSG,RCB,LSG,Ayush Badoni,13,13,2,0,100
2022,1304077,LSG,RCB,LSG,Marcus Stoinis,24,15,2,1,160
2022,1304077,LSG,RCB,LSG,Jason Holder,16,9,0,2,177.77
2022,1304077,LSG,RCB,LSG,Dushmantha Chameera,1,3,0,0,33.33
2022,1304077,LSG,RCB,LSG,Ravi Bishnoi,0,1,0,0,0
2022,1304078,DC,PBKS,PBKS,Mayank Agarwal,24,15,4,0,160
2022,1304078,DC,PBKS,PBKS,Shikhar Dhawan,9,10,1,0,90
2022,1304078,DC,PBKS,PBKS,Jonny Bairstow,9,8,2,0,112.5
2022,1304078,DC,PBKS,PBKS,Liam Livingstone,2,3,0,0,66.66
2022,1304078,DC,PBKS,PBKS,Jitesh Sharma,32,23,5,0,139.13
2022,1304078,DC,PBKS,PBKS,M Shahrukh Khan,12,20,0,0,60
2022,1304078,DC,PBKS,PBKS,Kagiso Rabada,2,6,0,0,33.33
2022,1304078,DC,PBKS,PBKS,Nathan Ellis,0,2,0,0,0
2022,1304078,DC,PBKS,PBKS,Rahul Chahar,12,12,1,1,100
2022,1304078,DC,PBKS,PBKS,Arshdeep Singh,9,17,2,0,52.94
2022,1304078,DC,PBKS,PBKS,Vaibhav Arora,2,4,0,0,50
2022,1304078,DC,PBKS,DC,Prithvi Shaw,41,20,7,1,205
2022,1304078,DC,PBKS,DC,David Warner,60,30,10,1,200
2022,1304078,DC,PBKS,DC,Sarfaraz Khan,12,13,1,0,92.3
2022,1304079,MI,CSK,MI,Rohit Sharma,0,2,0,0,0
2022,1304079,MI,CSK,MI,Ishan Kishan,0,1,0,0,0
2022,1304079,MI,CSK,MI,Dewald Brevis,4,7,0,0,57.14
2022,1304079,MI,CSK,MI,Suryakumar Yadav,32,21,3,1,152.38
2022,1304079,MI,CSK,MI,Tilak Varma,51,43,3,2,118.6
2022,1304079,MI,CSK,MI,Hrithik Shokeen,25,25,3,0,100
2022,1304079,MI,CSK,MI,Kieron Pollard,14,9,1,1,155.55
2022,1304079,MI,CSK,MI,Daniel Sams,5,3,1,0,166.66
2022,1304079,MI,CSK,MI,Jaydev Unadkat,19,9,1,1,211.11
2022,1304079,MI,CSK,CSK,Ruturaj Gaikwad,0,1,0,0,0
2022,1304079,MI,CSK,CSK,Robin Uthappa,30,25,2,2,120
2022,1304079,MI,CSK,CSK,Mitchell Santner,11,9,2,0,122.22
2022,1304079,MI,CSK,CSK,Ambati Rayudu,40,35,2,3,114.28
2022,1304079,MI,CSK,CSK,Shivam Dube,13,14,0,1,92.85
2022,1304079,MI,CSK,CSK,Ravindra Jadeja,3,8,0,0,37.5
2022,1304079,MI,CSK,CSK,MS Dhoni,28,13,3,1,215.38
2022,1304079,MI,CSK,CSK,Dwaine Pretorius,22,14,2,1,157.14
2022,1304079,MI,CSK,CSK,Dwayne Bravo,1,1,0,0,100
2022,1304080,DC,RR,RR,Jos Buttler,116,65,9,9,178.46
2022,1304080,DC,RR,RR,Devdutt Padikkal,54,35,7,2,154.28
2022,1304080,DC,RR,RR,Sanju Samson,46,19,5,3,242.1
2022,1304080,DC,RR,RR,Shimron Hetmyer,1,1,0,0,100
2022,1304080,DC,RR,DC,Prithvi Shaw,37,27,5,1,137.03
2022,1304080,DC,RR,DC,David Warner,28,14,5,1,200
2022,1304080,DC,RR,DC,Sarfaraz Khan,1,3,0,0,33.33
2022,1304080,DC,RR,DC,Rishabh Pant,44,24,4,2,183.33
2022,1304080,DC,RR,DC,Lalit Yadav,37,24,3,2,154.16
2022,1304080,DC,RR,DC,Axar Patel,1,4,0,0,25
2022,1304080,DC,RR,DC,Shardul Thakur,10,7,0,1,142.85
2022,1304080,DC,RR,DC,Rovman Powell,36,15,0,5,240
2022,1304080,DC,RR,DC,Kuldeep Yadav,0,3,0,0,0
2022,1304081,KKR,GT,GT,Wriddhiman Saha,25,25,2,1,100
2022,1304081,KKR,GT,GT,Shubman Gill,7,5,1,0,140
2022,1304081,KKR,GT,GT,Hardik Pandya,67,49,4,2,136.73
2022,1304081,KKR,GT,GT,David Miller,27,20,1,2,135
2022,1304081,KKR,GT,GT,Rahul Tewatia,17,12,2,0,141.66
2022,1304081,KKR,GT,GT,Rashid Khan,0,2,0,0,0
2022,1304081,KKR,GT,GT,Abhinav Manohar,2,4,0,0,50
2022,1304081,KKR,GT,GT,Lockie Ferguson,0,1,0,0,0
2022,1304081,KKR,GT,GT,Alzarri Joseph,1,1,0,0,100
2022,1304081,KKR,GT,GT,Yash Dayal,0,1,0,0,0
2022,1304081,KKR,GT,KKR,Sam Billings,4,4,1,0,100
2022,1304081,KKR,GT,KKR,Sunil Narine,5,5,1,0,100
2022,1304081,KKR,GT,KKR,Shreyas Iyer,12,15,1,1,80
2022,1304081,KKR,GT,KKR,Nitish Rana,2,7,0,0,28.57
2022,1304081,KKR,GT,KKR,Rinku Singh,35,28,4,1,125
2022,1304081,KKR,GT,KKR,Venkatesh Iyer,17,17,2,0,100
2022,1304081,KKR,GT,KKR,Andre Russell,48,25,1,6,192
2022,1304081,KKR,GT,KKR,Shivam Mavi,2,4,0,0,50
2022,1304081,KKR,GT,KKR,Umesh Yadav,15,15,1,1,100
2022,1304081,KKR,GT,KKR,Tim Southee,1,1,0,0,100
2022,1304082,RCB,SRH,RCB,Faf du Plessis,5,7,1,0,71.42
2022,1304082,RCB,SRH,RCB,Anuj Rawat,0,2,0,0,0
2022,1304082,RCB,SRH,RCB,Virat Kohli,0,1,0,0,0
2022,1304082,RCB,SRH,RCB,Glenn Maxwell,12,11,2,0,109.09
2022,1304082,RCB,SRH,RCB,Suyash Prabhudessai,15,20,1,0,75
2022,1304082,RCB,SRH,RCB,Shahbaz Ahmed,7,12,1,0,58.33
2022,1304082,RCB,SRH,RCB,Dinesh Karthik,0,3,0,0,0
2022,1304082,RCB,SRH,RCB,Harshal Patel,4,8,0,0,50
2022,1304082,RCB,SRH,RCB,Wanindu Hasaranga de Silva,8,19,1,0,42.1
2022,1304082,RCB,SRH,RCB,Josh Hazlewood,3,11,0,0,27.27
2022,1304082,RCB,SRH,RCB,Mohammed Siraj,2,4,0,0,50
2022,1304082,RCB,SRH,SRH,Abhishek Sharma,47,28,8,1,167.85
2022,1304082,RCB,SRH,SRH,Kane Williamson,16,17,2,0,94.11
2022,1304082,RCB,SRH,SRH,Rahul Tripathi,7,3,0,1,233.33
2022,1304083,LSG,MI,LSG,Quinton de Kock,10,9,0,1,111.11
2022,1304083,LSG,MI,LSG,KL Rahul,103,62,12,4,166.12
2022,1304083,LSG,MI,LSG,Manish Pandey,22,22,0,1,100
2022,1304083,LSG,MI,LSG,Marcus Stoinis,0,3,0,0,0
2022,1304083,LSG,MI,LSG,Krunal Pandya,1,2,0,0,50
2022,1304083,LSG,MI,LSG,Deepak Hooda,10,9,1,0,111.11
2022,1304083,LSG,MI,LSG,Ayush Badoni,14,11,0,1,127.27
2022,1304083,LSG,MI,LSG,Jason Holder,0,2,0,0,0
2022,1304083,LSG,MI,MI,Ishan Kishan,8,20,0,0,40
2022,1304083,LSG,MI,MI,Rohit Sharma,39,31,5,1,125.8
2022,1304083,LSG,MI,MI,Dewald Brevis,3,5,0,0,60
2022,1304083,LSG,MI,MI,Suryakumar Yadav,7,7,1,0,100
2022,1304083,LSG,MI,MI,Tilak Varma,38,27,2,2,140.74
2022,1304083,LSG,MI,MI,Kieron Pollard,19,20,0,1,95
2022,1304083,LSG,MI,MI,Daniel Sams,3,7,0,0,42.85
2022,1304083,LSG,MI,MI,Jaydev Unadkat,1,1,0,0,100
2022,1304083,LSG,MI,MI,Hrithik Shokeen,0,0,0,0,0
2022,1304083,LSG,MI,MI,Jasprit Bumrah,0,2,0,0,0
2022,1304084,PBKS,CSK,PBKS,Mayank Agarwal,18,21,2,0,85.71
2022,1304084,PBKS,CSK,PBKS,Shikhar Dhawan,88,59,9,2,149.15
2022,1304084,PBKS,CSK,PBKS,Bhanuka Rajapaksa,42,32,2,2,131.25
2022,1304084,PBKS,CSK,PBKS,Liam Livingstone,19,7,1,2,271.42
2022,1304084,PBKS,CSK,PBKS,Jonny Bairstow,6,3,1,0,200
2022,1304084,PBKS,CSK,CSK,Ruturaj Gaikwad,30,27,4,0,111.11
2022,1304084,PBKS,CSK,CSK,Robin Uthappa,1,7,0,0,14.28
2022,1304084,PBKS,CSK,CSK,Mitchell Santner,9,15,1,0,60
2022,1304084,PBKS,CSK,CSK,Shivam Dube,8,7,1,0,114.28
2022,1304084,PBKS,CSK,CSK,Ambati Rayudu,78,39,7,6,200
2022,1304084,PBKS,CSK,CSK,Ravindra Jadeja,21,16,1,1,131.25
2022,1304084,PBKS,CSK,CSK,MS Dhoni,12,8,1,1,150
2022,1304084,PBKS,CSK,CSK,Dwaine Pretorius,1,1,0,0,100
2022,1304085,RCB,RR,RR,Jos Buttler,8,9,1,0,88.88
2022,1304085,RCB,RR,RR,Devdutt Padikkal,7,7,0,1,100
2022,1304085,RCB,RR,RR,Ravichandran Ashwin,17,9,4,0,188.88
2022,1304085,RCB,RR,RR,Sanju Samson,27,21,1,3,128.57
2022,1304085,RCB,RR,RR,Daryl Mitchell,16,24,0,0,66.66
2022,1304085,RCB,RR,RR,Riyan Parag,56,31,3,4,180.64
2022,1304085,RCB,RR,RR,Shimron Hetmyer,3,7,0,0,42.85
2022,1304085,RCB,RR,RR,Trent Boult,5,7,0,0,71.42
2022,1304085,RCB,RR,RR,Prasidh Krishna,2,5,0,0,40
2022,1304085,RCB,RR,RR,Yuzvendra Chahal,0,0,0,0,0
2022,1304085,RCB,RR,RCB,Virat Kohli,9,10,2,0,90
2022,1304085,RCB,RR,RCB,Faf du Plessis,23,21,3,1,109.52
2022,1304085,RCB,RR,RCB,Rajat Patidar,16,16,0,1,100
2022,1304085,RCB,RR,RCB,Glenn Maxwell,0,1,0,0,0
2022,1304085,RCB,RR,RCB,Shahbaz Ahmed,17,27,0,1,62.96
2022,1304085,RCB,RR,RCB,Suyash Prabhudessai,2,7,0,0,28.57
2022,1304085,RCB,RR,RCB,Dinesh Karthik,6,4,1,0,150
2022,1304085,RCB,RR,RCB,Wanindu Hasaranga de Silva,18,13,2,0,138.46
2022,1304085,RCB,RR,RCB,Harshal Patel,8,11,0,1,72.72
2022,1304085,RCB,RR,RCB,Mohammed Siraj,5,5,1,0,100
2022,1304085,RCB,RR,RCB,Josh Hazlewood,0,2,0,0,0
2022,1304086,GT,SRH,SRH,Abhishek Sharma,65,42,6,3,154.76
2022,1304086,GT,SRH,SRH,Kane Williamson,5,8,1,0,62.5
2022,1304086,GT,SRH,SRH,Rahul Tripathi,16,10,2,1,160
2022,1304086,GT,SRH,SRH,Aiden Markram,56,40,2,3,140
2022,1304086,GT,SRH,SRH,Nicholas Pooran,3,5,0,0,60
2022,1304086,GT,SRH,SRH,Washington Sundar,3,4,0,0,75
2022,1304086,GT,SRH,SRH,Shashank Singh,25,6,1,3,416.66
2022,1304086,GT,SRH,SRH,Marco Jansen,8,5,0,1,160
2022,1304086,GT,SRH,GT,Wriddhiman Saha,68,38,11,1,178.94
2022,1304086,GT,SRH,GT,Shubman Gill,22,24,1,1,91.66
2022,1304086,GT,SRH,GT,Hardik Pandya,10,6,2,0,166.66
2022,1304086,GT,SRH,GT,David Miller,17,19,1,0,89.47
2022,1304086,GT,SRH,GT,Rahul Tewatia,40,21,4,2,190.47
2022,1304086,GT,SRH,GT,Abhinav Manohar,0,1,0,0,0
2022,1304086,GT,SRH,GT,Rashid Khan,31,11,0,4,281.81
2022,1304087,DC,KKR,KKR,Aaron Finch,3,7,0,0,42.85
2022,1304087,DC,KKR,KKR,Venkatesh Iyer,6,12,0,0,50
2022,1304087,DC,KKR,KKR,Shreyas Iyer,42,37,4,0,113.51
2022,1304087,DC,KKR,KKR,Baba Indrajith,6,8,0,0,75
2022,1304087,DC,KKR,KKR,Sunil Narine,0,1,0,0,0
2022,1304087,DC,KKR,KKR,Nitish Rana,57,34,3,4,167.64
2022,1304087,DC,KKR,KKR,Andre Russell,0,3,0,0,0
2022,1304087,DC,KKR,KKR,Rinku Singh,23,16,3,0,143.75
2022,1304087,DC,KKR,KKR,Umesh Yadav,0,1,0,0,0
2022,1304087,DC,KKR,KKR,Tim Southee,0,1,0,0,0
2022,1304087,DC,KKR,KKR,Harshit Rana,0,1,0,0,0
2022,1304087,DC,KKR,DC,Prithvi Shaw,0,1,0,0,0
2022,1304087,DC,KKR,DC,David Warner,42,26,8,0,161.53
2022,1304087,DC,KKR,DC,Mitchell Marsh,13,7,2,0,185.71
2022,1304087,DC,KKR,DC,Lalit Yadav,22,29,1,1,75.86
2022,1304087,DC,KKR,DC,Rishabh Pant,2,5,0,0,40
2022,1304087,DC,KKR,DC,Rovman Powell,33,16,1,3,206.25
2022,1304087,DC,KKR,DC,Axar Patel,24,17,2,1,141.17
2022,1304087,DC,KKR,DC,Shardul Thakur,8,14,0,0,57.14
2022,1304088,PBKS,LSG,LSG,Quinton de Kock,46,37,4,2,124.32
2022,1304088,PBKS,LSG,LSG,KL Rahul,6,11,1,0,54.54
2022,1304088,PBKS,LSG,LSG,Deepak Hooda,34,28,1,2,121.42
2022,1304088,PBKS,LSG,LSG,Krunal Pandya,7,7,1,0,100
2022,1304088,PBKS,LSG,LSG,Marcus Stoinis,1,4,0,0,25
2022,1304088,PBKS,LSG,LSG,Ayush Badoni,4,4,0,0,100
2022,1304088,PBKS,LSG,LSG,Jason Holder,11,8,0,1,137.5
2022,1304088,PBKS,LSG,LSG,Dushmantha Chameera,17,10,0,2,170
2022,1304088,PBKS,LSG,LSG,Mohsin Khan,13,6,1,1,216.66
2022,1304088,PBKS,LSG,LSG,Avesh Khan,2,5,0,0,40
2022,1304088,PBKS,LSG,PBKS,Mayank Agarwal,25,17,2,2,147.05
2022,1304088,PBKS,LSG,PBKS,Shikhar Dhawan,5,15,0,0,33.33
2022,1304088,PBKS,LSG,PBKS,Jonny Bairstow,32,28,5,0,114.28
2022,1304088,PBKS,LSG,PBKS,Bhanuka Rajapaksa,9,7,1,0,128.57
2022,1304088,PBKS,LSG,PBKS,Liam Livingstone,18,16,0,2,112.5
2022,1304088,PBKS,LSG,PBKS,Jitesh Sharma,2,5,0,0,40
2022,1304088,PBKS,LSG,PBKS,Rishi Dhawan,21,22,3,1,95.45
2022,1304088,PBKS,LSG,PBKS,Kagiso Rabada,2,5,0,0,40
2022,1304088,PBKS,LSG,PBKS,Rahul Chahar,4,4,1,0,100
2022,1304088,PBKS,LSG,PBKS,Arshdeep Singh,0,2,0,0,0
2022,1304089,GT,RCB,RCB,Virat Kohli,58,53,6,1,109.43
2022,1304089,GT,RCB,RCB,Faf du Plessis,0,4,0,0,0
2022,1304089,GT,RCB,RCB,Rajat Patidar,52,32,5,2,162.5
2022,1304089,GT,RCB,RCB,Glenn Maxwell,33,18,3,2,183.33
2022,1304089,GT,RCB,RCB,Dinesh Karthik,2,3,0,0,66.66
2022,1304089,GT,RCB,RCB,Shahbaz Ahmed,2,2,0,0,100
2022,1304089,GT,RCB,RCB,Mahipal Lomror,16,8,2,1,200
2022,1304089,GT,RCB,GT,Wriddhiman Saha,29,22,4,0,131.81
2022,1304089,GT,RCB,GT,Shubman Gill,31,28,3,1,110.71
2022,1304089,GT,RCB,GT,Sai Sudharsan,20,14,2,0,142.85
2022,1304089,GT,RCB,GT,Hardik Pandya,3,5,0,0,60
2022,1304089,GT,RCB,GT,David Miller,39,24,4,1,162.5
2022,1304089,GT,RCB,GT,Rahul Tewatia,43,25,5,2,172
2022,1304090,RR,MI,RR,Jos Buttler,67,52,5,4,128.84
2022,1304090,RR,MI,RR,Devdutt Padikkal,15,15,3,0,100
2022,1304090,RR,MI,RR,Sanju Samson,16,7,0,2,228.57
2022,1304090,RR,MI,RR,Daryl Mitchell,17,20,1,0,85
2022,1304090,RR,MI,RR,Shimron Hetmyer,6,14,0,0,42.85
2022,1304090,RR,MI,RR,Riyan Parag,3,3,0,0,100
2022,1304090,RR,MI,RR,Ravichandran Ashwin,21,9,3,1,233.33
2022,1304090,RR,MI,RR,Trent Boult,1,1,0,0,100
2022,1304090,RR,MI,MI,Rohit Sharma,2,5,0,0,40
2022,1304090,RR,MI,MI,Ishan Kishan,26,18,4,1,144.44
2022,1304090,RR,MI,MI,Suryakumar Yadav,51,39,5,2,130.76
2022,1304090,RR,MI,MI,Tilak Varma,35,30,1,2,116.66
2022,1304090,RR,MI,MI,Kieron Pollard,10,14,0,0,71.42
2022,1304090,RR,MI,MI,Tim David,20,9,2,1,222.22
2022,1304090,RR,MI,MI,Daniel Sams,6,1,0,1,600
2022,1304091,DC,LSG,LSG,Quinton de Kock,23,13,3,1,176.92
2022,1304091,DC,LSG,LSG,KL Rahul,77,51,4,5,150.98
2022,1304091,DC,LSG,LSG,Deepak Hooda,52,34,6,1,152.94
2022,1304091,DC,LSG,LSG,Marcus Stoinis,17,16,1,1,106.25
2022,1304091,DC,LSG,LSG,Krunal Pandya,9,6,0,0,150
2022,1304091,DC,LSG,DC,Prithvi Shaw,5,7,1,0,71.42
2022,1304091,DC,LSG,DC,David Warner,3,4,0,0,75
2022,1304091,DC,LSG,DC,Mitchell Marsh,37,20,3,3,185
2022,1304091,DC,LSG,DC,Rishabh Pant,44,30,7,1,146.66
2022,1304091,DC,LSG,DC,Lalit Yadav,3,4,0,0,75
2022,1304091,DC,LSG,DC,Rovman Powell,35,21,3,2,166.66
2022,1304091,DC,LSG,DC,Axar Patel,42,24,1,3,175
2022,1304091,DC,LSG,DC,Shardul Thakur,1,2,0,0,50
2022,1304091,DC,LSG,DC,Kuldeep Yadav,16,8,1,1,200
2022,1304092,SRH,CSK,CSK,Ruturaj Gaikwad,99,57,6,6,173.68
2022,1304092,SRH,CSK,CSK,Devon Conway,85,55,8,4,154.54
2022,1304092,SRH,CSK,CSK,MS Dhoni,8,7,1,0,114.28
2022,1304092,SRH,CSK,CSK,Ravindra Jadeja,1,1,0,0,100
